0.000,656.000,45.000,5.000,127864.400,1.000,1.000,0.000,87107.570
0.000,725.000,19.000,0.000,75888.200,1.000,0.000,0.000,45613.750
1.000,511.000,66.000,4.000,0.000,1.000,1.000,0.000,1643.110
0.000,614.000,51.000,4.000,40685.920,1.000,1.000,1.000,46775.280
0.000,742.000,35.000,5.000,136857.000,1.000,0.000,0.000,84509.570
0.000,687.000,27.000,9.000,152328.880,2.000,0.000,0.000,126494.820
0.000,555.000,33.000,1.000,56084.690,2.000,0.000,0.000,178798.130
0.000,684.000,56.000,8.000,78707.160,1.000,1.000,1.000,99398.360
0.000,603.000,26.000,4.000,109166.370,1.000,1.000,1.000,92840.670
0.000,751.000,36.000,6.000,169831.460,2.000,1.000,1.000,27758.360
0.000,581.000,34.000,1.000,101633.040,1.000,1.000,0.000,110431.510
0.000,735.000,43.000,10.000,123180.010,2.000,1.000,1.000,196673.280
0.000,661.000,35.000,5.000,150725.530,2.000,0.000,1.000,113656.850
0.000,675.000,21.000,8.000,98373.260,1.000,1.000,0.000,18203.000
1.000,738.000,58.000,2.000,133745.440,4.000,1.000,0.000,28373.860
0.000,813.000,29.000,6.000,0.000,1.000,1.000,0.000,33953.870
0.000,657.000,37.000,0.000,163607.180,1.000,0.000,1.000,44203.550
0.000,604.000,25.000,5.000,157780.840,2.000,1.000,1.000,58426.810
0.000,519.000,36.000,9.000,0.000,2.000,0.000,1.000,145562.400
0.000,735.000,21.000,1.000,178718.190,2.000,1.000,0.000,22388.000
0.000,664.000,55.000,8.000,0.000,2.000,1.000,1.000,139161.640
0.000,678.000,32.000,9.000,0.000,1.000,1.000,1.000,148210.640
0.000,757.000,33.000,5.000,77253.220,1.000,0.000,1.000,194239.630
0.000,416.000,41.000,10.000,122189.660,2.000,1.000,0.000,98301.610
0.000,665.000,34.000,1.000,96645.540,2.000,0.000,0.000,171413.660
1.000,777.000,32.000,2.000,0.000,1.000,1.000,0.000,136458.190
0.000,543.000,36.000,3.000,0.000,2.000,0.000,0.000,26019.590
0.000,506.000,34.000,4.000,90307.620,1.000,1.000,1.000,159235.290
0.000,493.000,46.000,4.000,0.000,2.000,1.000,0.000,1907.660
0.000,652.000,75.000,10.000,0.000,2.000,1.000,1.000,114675.750
1.000,750.000,22.000,3.000,121681.820,1.000,1.000,0.000,128643.350
0.000,729.000,30.000,9.000,0.000,2.000,1.000,0.000,151869.350
1.000,646.000,46.000,4.000,0.000,3.000,1.000,0.000,93251.420
0.000,635.000,28.000,3.000,81623.670,2.000,1.000,1.000,156791.360
1.000,647.000,44.000,5.000,0.000,3.000,1.000,1.000,174205.220
0.000,808.000,45.000,7.000,118626.550,2.000,1.000,0.000,147132.460
0.000,524.000,36.000,10.000,0.000,2.000,1.000,0.000,109614.570
0.000,769.000,29.000,8.000,0.000,2.000,1.000,1.000,172290.610
0.000,730.000,42.000,4.000,0.000,2.000,0.000,1.000,85982.470
0.000,515.000,35.000,10.000,176273.950,1.000,0.000,1.000,121277.780
0.000,773.000,41.000,9.000,102827.440,1.000,0.000,1.000,64595.250
0.000,814.000,29.000,8.000,97086.400,2.000,1.000,1.000,197276.130
0.000,710.000,22.000,8.000,0.000,2.000,0.000,0.000,99645.040
0.000,413.000,34.000,9.000,0.000,2.000,0.000,0.000,6534.180
0.000,665.000,40.000,6.000,0.000,1.000,1.000,1.000,161848.030
0.000,623.000,44.000,6.000,0.000,2.000,0.000,0.000,167162.430
0.000,738.000,31.000,9.000,82674.150,1.000,1.000,0.000,41970.720
0.000,528.000,36.000,7.000,0.000,2.000,1.000,0.000,60536.560
1.000,670.000,65.000,1.000,0.000,1.000,1.000,1.000,177655.680
1.000,622.000,46.000,4.000,107073.270,2.000,1.000,1.000,30984.590
0.000,582.000,32.000,1.000,88938.620,1.000,1.000,1.000,10054.530
0.000,785.000,36.000,2.000,99806.850,1.000,0.000,1.000,36976.520
0.000,605.000,33.000,5.000,150092.800,1.000,0.000,0.000,71862.790
1.000,479.000,35.000,9.000,92833.890,1.000,1.000,0.000,99449.860
0.000,685.000,30.000,3.000,90536.810,1.000,0.000,1.000,63082.880
0.000,538.000,39.000,7.000,108055.100,2.000,1.000,0.000,27231.260
0.000,562.000,42.000,2.000,100238.350,1.000,0.000,0.000,86797.410
0.000,675.000,36.000,9.000,106190.550,1.000,0.000,1.000,22994.320
1.000,721.000,28.000,9.000,154475.540,2.000,0.000,1.000,101300.940
0.000,628.000,30.000,9.000,132351.290,2.000,1.000,1.000,74169.130
0.000,668.000,37.000,6.000,167864.400,1.000,1.000,0.000,115638.290
0.000,506.000,41.000,1.000,0.000,2.000,1.000,0.000,31766.300
1.000,524.000,31.000,8.000,107818.630,1.000,1.000,0.000,199725.390
0.000,699.000,34.000,4.000,185173.810,2.000,1.000,0.000,120834.480
0.000,828.000,34.000,8.000,129433.340,2.000,0.000,0.000,38131.770
0.000,674.000,39.000,6.000,120193.420,1.000,0.000,0.000,100130.950
0.000,656.000,39.000,6.000,0.000,2.000,1.000,0.000,141069.880
0.000,684.000,48.000,10.000,126384.420,1.000,1.000,1.000,198129.360
0.000,625.000,28.000,3.000,0.000,1.000,0.000,0.000,183646.410
1.000,432.000,42.000,9.000,152603.450,1.000,1.000,0.000,110265.240
1.000,549.000,52.000,1.000,0.000,1.000,0.000,1.000,8636.050
1.000,625.000,56.000,0.000,148507.240,1.000,1.000,0.000,46824.080
0.000,828.000,41.000,7.000,0.000,2.000,1.000,0.000,171378.770
0.000,770.000,24.000,9.000,101827.070,1.000,1.000,0.000,167256.350
0.000,758.000,34.000,3.000,0.000,2.000,1.000,1.000,124226.160
0.000,795.000,33.000,9.000,130862.430,1.000,1.000,1.000,114935.210
0.000,687.000,38.000,9.000,122570.870,1.000,1.000,1.000,35608.880
0.000,686.000,25.000,1.000,0.000,2.000,0.000,1.000,16459.370
0.000,789.000,39.000,7.000,124828.460,2.000,1.000,1.000,124411.080
0.000,589.000,50.000,5.000,144895.050,2.000,1.000,1.000,34941.230
0.000,461.000,34.000,5.000,63663.930,1.000,0.000,1.000,167784.280
0.000,637.000,40.000,2.000,133463.100,1.000,0.000,1.000,93165.340
1.000,584.000,48.000,2.000,213146.200,1.000,1.000,0.000,75161.250
1.000,579.000,35.000,1.000,129490.360,2.000,0.000,1.000,8590.830
0.000,756.000,44.000,10.000,137452.090,1.000,1.000,0.000,189543.900
0.000,663.000,34.000,7.000,0.000,2.000,1.000,1.000,180427.240
0.000,682.000,43.000,5.000,125851.930,1.000,1.000,1.000,193318.330
1.000,793.000,52.000,2.000,0.000,1.000,1.000,0.000,159123.820
1.000,691.000,31.000,5.000,40915.550,1.000,1.000,0.000,126213.840
0.000,485.000,21.000,5.000,113157.220,1.000,1.000,1.000,54141.500
0.000,635.000,29.000,8.000,138296.940,2.000,1.000,0.000,141075.510
0.000,650.000,37.000,5.000,106967.180,1.000,0.000,0.000,24495.030
0.000,735.000,44.000,9.000,120681.630,1.000,1.000,0.000,74836.340
0.000,416.000,32.000,0.000,0.000,2.000,0.000,1.000,878.870
0.000,754.000,32.000,7.000,0.000,2.000,1.000,0.000,89520.750
1.000,535.000,48.000,9.000,0.000,1.000,1.000,0.000,149892.790
0.000,716.000,42.000,8.000,0.000,2.000,1.000,0.000,180800.420
0.000,539.000,37.000,2.000,127609.590,1.000,1.000,0.000,98646.220
0.000,614.000,43.000,6.000,0.000,2.000,1.000,1.000,109041.530
1.000,706.000,57.000,7.000,0.000,1.000,1.000,0.000,17941.160
0.000,758.000,33.000,7.000,0.000,2.000,0.000,0.000,82996.470
0.000,586.000,28.000,2.000,0.000,2.000,1.000,1.000,92067.350
0.000,646.000,73.000,6.000,97259.250,1.000,0.000,1.000,104719.660
0.000,631.000,33.000,4.000,123246.700,1.000,0.000,0.000,112687.570
0.000,717.000,22.000,6.000,101060.250,1.000,0.000,1.000,84699.560
0.000,684.000,30.000,2.000,0.000,2.000,1.000,0.000,83473.820
0.000,800.000,49.000,7.000,108007.360,1.000,0.000,0.000,47125.110
0.000,721.000,36.000,2.000,0.000,2.000,1.000,1.000,106977.800
1.000,683.000,29.000,0.000,133702.890,1.000,1.000,0.000,55582.540
0.000,660.000,31.000,9.000,125189.750,2.000,1.000,1.000,139874.430
1.000,704.000,24.000,7.000,113034.220,1.000,1.000,0.000,162503.480
0.000,615.000,41.000,9.000,109013.230,1.000,1.000,0.000,196499.960
1.000,667.000,39.000,2.000,0.000,2.000,1.000,0.000,40721.240
0.000,682.000,24.000,9.000,57929.810,2.000,0.000,0.000,53134.300
0.000,484.000,29.000,4.000,130114.390,1.000,1.000,0.000,164017.890
0.000,628.000,27.000,5.000,95826.490,2.000,1.000,0.000,155996.960
1.000,480.000,44.000,10.000,129608.570,1.000,1.000,0.000,5472.700
0.000,578.000,30.000,4.000,169462.090,1.000,1.000,0.000,112187.110
0.000,512.000,40.000,5.000,0.000,2.000,1.000,1.000,146457.830
0.000,484.000,35.000,7.000,133868.210,1.000,1.000,1.000,27286.100
0.000,510.000,30.000,0.000,0.000,2.000,1.000,1.000,130553.470
0.000,606.000,36.000,5.000,190479.480,2.000,0.000,0.000,179351.890
0.000,597.000,40.000,8.000,101993.120,1.000,0.000,1.000,94774.120
1.000,754.000,55.000,3.000,161608.810,1.000,1.000,0.000,8080.850
0.000,850.000,45.000,2.000,122311.210,1.000,1.000,1.000,19482.500
0.000,510.000,65.000,2.000,0.000,2.000,1.000,1.000,48071.610
0.000,778.000,45.000,1.000,162150.420,2.000,1.000,0.000,174531.270
0.000,636.000,42.000,2.000,0.000,2.000,1.000,1.000,55470.780
1.000,804.000,50.000,4.000,0.000,1.000,1.000,1.000,8546.870
0.000,514.000,32.000,8.000,0.000,2.000,1.000,0.000,95857.180
0.000,730.000,39.000,1.000,99010.670,1.000,1.000,0.000,194945.800
0.000,525.000,37.000,0.000,0.000,1.000,0.000,1.000,131521.720
0.000,616.000,30.000,5.000,0.000,2.000,0.000,1.000,196108.510
0.000,687.000,34.000,7.000,111388.180,2.000,1.000,0.000,148564.760
1.000,715.000,41.000,8.000,56214.850,2.000,0.000,0.000,92982.610
0.000,512.000,36.000,3.000,84327.770,2.000,1.000,0.000,17675.360
0.000,479.000,40.000,1.000,0.000,2.000,0.000,0.000,114996.430
0.000,601.000,32.000,8.000,93012.890,1.000,1.000,0.000,86957.420
0.000,580.000,29.000,9.000,61710.440,2.000,1.000,0.000,128077.800
0.000,807.000,35.000,3.000,174790.150,1.000,1.000,1.000,600.360
0.000,616.000,32.000,6.000,0.000,2.000,1.000,1.000,43001.460
0.000,721.000,37.000,3.000,107720.640,1.000,1.000,1.000,158591.120
0.000,501.000,57.000,10.000,0.000,2.000,1.000,1.000,47847.190
0.000,521.000,35.000,6.000,96423.840,1.000,1.000,0.000,10488.440
0.000,850.000,30.000,2.000,141040.010,1.000,1.000,1.000,5978.200
0.000,759.000,42.000,4.000,105420.180,1.000,0.000,1.000,121409.060
1.000,516.000,50.000,5.000,0.000,1.000,0.000,1.000,146145.930
1.000,711.000,38.000,2.000,129022.060,2.000,1.000,1.000,14374.860
0.000,512.000,33.000,3.000,176666.620,1.000,1.000,0.000,94670.770
0.000,550.000,37.000,3.000,0.000,1.000,1.000,1.000,179670.310
1.000,608.000,41.000,3.000,89763.840,1.000,0.000,0.000,199304.740
0.000,618.000,34.000,5.000,134954.530,1.000,1.000,1.000,151954.390
1.000,643.000,45.000,5.000,0.000,1.000,1.000,0.000,142513.500
0.000,671.000,45.000,2.000,106376.850,1.000,0.000,1.000,158264.620
0.000,689.000,33.000,2.000,161814.640,2.000,1.000,0.000,169381.900
0.000,603.000,31.000,8.000,0.000,2.000,1.000,1.000,169915.020
0.000,620.000,41.000,9.000,0.000,2.000,0.000,0.000,88852.470
0.000,676.000,34.000,1.000,63095.010,1.000,1.000,1.000,40645.810
0.000,572.000,26.000,4.000,118287.010,2.000,0.000,0.000,60427.300
1.000,668.000,47.000,7.000,106854.210,1.000,0.000,1.000,157959.020
0.000,695.000,46.000,7.000,49512.550,1.000,1.000,0.000,133007.340
0.000,730.000,33.000,9.000,0.000,2.000,0.000,0.000,176576.620
1.000,807.000,43.000,1.000,105799.320,2.000,1.000,0.000,34888.040
1.000,592.000,54.000,8.000,0.000,1.000,1.000,1.000,28737.710
0.000,726.000,31.000,9.000,114722.050,2.000,1.000,1.000,98178.570
0.000,514.000,30.000,7.000,0.000,1.000,0.000,1.000,125010.240
0.000,567.000,42.000,2.000,0.000,2.000,1.000,1.000,167984.610
1.000,850.000,33.000,10.000,0.000,1.000,1.000,0.000,4861.720
1.000,671.000,45.000,6.000,99564.220,1.000,1.000,1.000,108872.450
0.000,670.000,37.000,4.000,170557.910,2.000,1.000,0.000,198252.880
0.000,694.000,30.000,9.000,0.000,2.000,1.000,1.000,26960.310
1.000,547.000,39.000,6.000,74596.150,3.000,1.000,1.000,85746.520
1.000,751.000,50.000,2.000,96888.390,1.000,1.000,0.000,77206.250
0.000,594.000,29.000,3.000,130830.220,1.000,1.000,0.000,61048.530
0.000,673.000,72.000,1.000,0.000,2.000,0.000,1.000,111981.190
0.000,610.000,40.000,0.000,0.000,2.000,1.000,0.000,62232.600
0.000,512.000,37.000,1.000,0.000,2.000,0.000,1.000,156105.030
0.000,767.000,20.000,3.000,119714.250,2.000,0.000,1.000,150135.380
0.000,585.000,67.000,5.000,113978.970,2.000,0.000,1.000,93146.110
1.000,763.000,42.000,6.000,100160.750,1.000,1.000,0.000,33462.940
0.000,712.000,29.000,2.000,0.000,1.000,1.000,1.000,144375.000
1.000,539.000,43.000,3.000,116220.500,3.000,1.000,0.000,55803.960
1.000,668.000,46.000,2.000,0.000,3.000,1.000,0.000,89048.460
0.000,703.000,28.000,2.000,81173.830,2.000,0.000,1.000,162812.160
0.000,662.000,38.000,4.000,0.000,2.000,1.000,0.000,136259.650
0.000,725.000,39.000,5.000,116803.800,1.000,1.000,0.000,124052.970
0.000,703.000,37.000,8.000,105961.680,2.000,0.000,1.000,74158.800
1.000,659.000,67.000,6.000,117411.600,1.000,1.000,1.000,45071.090
0.000,523.000,34.000,7.000,0.000,2.000,1.000,0.000,62030.060
1.000,635.000,40.000,10.000,123497.580,1.000,1.000,0.000,131953.230
0.000,772.000,26.000,7.000,152400.510,2.000,1.000,0.000,79414.000
0.000,545.000,26.000,1.000,0.000,2.000,1.000,1.000,199638.560
0.000,634.000,24.000,8.000,103097.850,1.000,1.000,1.000,157577.290
1.000,739.000,54.000,8.000,126418.140,1.000,1.000,0.000,134420.750
0.000,771.000,36.000,5.000,77846.900,1.000,0.000,0.000,99805.990
0.000,587.000,34.000,1.000,0.000,2.000,1.000,1.000,97932.680
0.000,681.000,79.000,0.000,0.000,2.000,0.000,1.000,170968.990
0.000,544.000,37.000,2.000,79731.910,1.000,1.000,1.000,57558.950
0.000,696.000,28.000,8.000,0.000,1.000,0.000,0.000,176713.470
0.000,766.000,41.000,0.000,0.000,2.000,0.000,1.000,34283.230
0.000,727.000,34.000,10.000,0.000,2.000,1.000,1.000,198637.340
0.000,671.000,34.000,6.000,37266.670,2.000,0.000,0.000,156917.120
0.000,693.000,30.000,6.000,127992.250,1.000,1.000,1.000,50457.200
0.000,850.000,38.000,3.000,54901.010,1.000,1.000,1.000,140075.550
0.000,732.000,42.000,9.000,108748.080,2.000,1.000,1.000,65323.110
0.000,726.000,48.000,6.000,99906.190,1.000,1.000,0.000,64323.240
0.000,557.000,32.000,6.000,184686.410,2.000,1.000,0.000,14956.440
0.000,682.000,26.000,0.000,110654.020,1.000,0.000,1.000,111879.210
0.000,738.000,31.000,9.000,79019.800,1.000,1.000,1.000,18606.230
0.000,531.000,36.000,9.000,99240.510,1.000,1.000,0.000,123137.010
0.000,498.000,34.000,2.000,0.000,2.000,1.000,1.000,148528.240
0.000,651.000,36.000,7.000,0.000,2.000,1.000,0.000,13898.310
1.000,549.000,39.000,7.000,0.000,1.000,0.000,0.000,81259.250
0.000,791.000,35.000,7.000,52436.200,1.000,1.000,0.000,161051.750
0.000,650.000,41.000,9.000,0.000,2.000,0.000,1.000,191599.670
1.000,733.000,34.000,3.000,100337.960,3.000,1.000,0.000,48559.190
0.000,811.000,34.000,1.000,149297.190,2.000,1.000,1.000,186339.740
0.000,707.000,30.000,8.000,0.000,2.000,1.000,0.000,33159.370
0.000,712.000,28.000,4.000,145605.440,1.000,0.000,1.000,93883.530
0.000,706.000,37.000,7.000,0.000,2.000,1.000,1.000,110899.300
1.000,756.000,62.000,3.000,0.000,1.000,1.000,1.000,11199.040
0.000,777.000,53.000,10.000,0.000,2.000,1.000,0.000,189992.970
0.000,646.000,35.000,6.000,84026.860,1.000,0.000,1.000,164255.690
1.000,714.000,46.000,1.000,0.000,1.000,1.000,0.000,152167.790
0.000,782.000,39.000,8.000,0.000,2.000,1.000,1.000,33949.670
0.000,775.000,29.000,10.000,0.000,2.000,1.000,1.000,68143.930
1.000,479.000,35.000,4.000,138718.920,1.000,1.000,1.000,47251.790
0.000,807.000,42.000,7.000,118274.710,1.000,1.000,1.000,25885.720
0.000,799.000,22.000,8.000,174185.980,2.000,0.000,1.000,192633.850
0.000,675.000,40.000,7.000,113208.860,2.000,1.000,0.000,34577.360
0.000,602.000,29.000,5.000,103907.280,1.000,1.000,0.000,161229.840
0.000,475.000,32.000,8.000,119023.280,1.000,1.000,0.000,100816.290
0.000,744.000,26.000,5.000,166297.890,1.000,1.000,1.000,181694.440
0.000,588.000,34.000,10.000,0.000,2.000,1.000,0.000,79078.910
0.000,703.000,42.000,9.000,63227.000,1.000,0.000,1.000,137316.320
0.000,747.000,41.000,5.000,94521.170,2.000,1.000,0.000,194926.860
0.000,583.000,27.000,7.000,0.000,2.000,1.000,0.000,51285.490
1.000,750.000,34.000,9.000,112822.260,1.000,0.000,0.000,150401.530
0.000,681.000,38.000,3.000,0.000,2.000,1.000,1.000,112491.960
0.000,773.000,25.000,2.000,135903.330,1.000,1.000,0.000,73656.380
0.000,714.000,31.000,4.000,125169.260,1.000,1.000,1.000,106636.890
1.000,687.000,44.000,7.000,0.000,3.000,1.000,0.000,155853.520
0.000,511.000,58.000,0.000,149117.310,1.000,1.000,1.000,162599.510
0.000,627.000,33.000,5.000,0.000,2.000,1.000,1.000,103737.820
0.000,694.000,31.000,10.000,0.000,2.000,1.000,0.000,160990.270
0.000,616.000,36.000,6.000,132311.710,1.000,0.000,0.000,15462.840
0.000,687.000,35.000,8.000,0.000,2.000,1.000,0.000,10334.050
0.000,712.000,33.000,6.000,0.000,2.000,1.000,1.000,190686.160
0.000,553.000,33.000,4.000,118082.890,1.000,0.000,0.000,94440.450
0.000,667.000,31.000,1.000,119266.690,1.000,1.000,1.000,28257.630
1.000,731.000,43.000,2.000,0.000,1.000,1.000,1.000,170034.950
0.000,629.000,35.000,7.000,156847.290,2.000,1.000,0.000,31824.290
1.000,614.000,50.000,4.000,137104.470,1.000,1.000,0.000,127166.490
0.000,438.000,31.000,8.000,78398.690,1.000,1.000,0.000,44937.010
0.000,652.000,80.000,4.000,0.000,2.000,1.000,1.000,188603.070
0.000,729.000,30.000,6.000,63669.420,1.000,1.000,0.000,145111.370
0.000,642.000,38.000,3.000,0.000,2.000,0.000,0.000,171463.830
0.000,806.000,59.000,0.000,135296.330,1.000,1.000,0.000,182822.500
0.000,744.000,36.000,2.000,153804.440,1.000,1.000,1.000,87213.330
0.000,474.000,37.000,3.000,0.000,2.000,0.000,0.000,57175.320
1.000,559.000,49.000,2.000,147069.780,1.000,1.000,0.000,120540.830
0.000,706.000,42.000,9.000,0.000,2.000,1.000,1.000,28714.340
0.000,628.000,22.000,3.000,0.000,1.000,1.000,0.000,85426.280
0.000,429.000,24.000,4.000,95741.750,1.000,1.000,0.000,46170.750
0.000,525.000,57.000,2.000,145965.330,1.000,1.000,1.000,64448.360
0.000,680.000,30.000,8.000,141441.750,1.000,1.000,1.000,16278.970
1.000,749.000,40.000,1.000,139290.410,1.000,1.000,0.000,182855.420
0.000,763.000,31.000,4.000,0.000,2.000,0.000,0.000,50404.720
0.000,734.000,30.000,3.000,0.000,2.000,1.000,0.000,107640.250
0.000,716.000,35.000,4.000,144428.870,1.000,1.000,0.000,134132.650
0.000,594.000,35.000,2.000,0.000,2.000,1.000,0.000,103480.690
1.000,644.000,46.000,9.000,95441.270,1.000,1.000,0.000,108761.050
0.000,671.000,35.000,1.000,144848.740,1.000,1.000,1.000,179012.300
0.000,664.000,26.000,7.000,116244.140,2.000,1.000,1.000,95145.140
0.000,656.000,50.000,7.000,0.000,2.000,0.000,1.000,72143.440
0.000,667.000,40.000,1.000,146502.070,1.000,1.000,0.000,19162.890
0.000,663.000,44.000,2.000,117028.600,2.000,0.000,1.000,144680.180
1.000,584.000,30.000,8.000,112013.810,1.000,1.000,0.000,177772.030
0.000,626.000,37.000,6.000,108269.370,1.000,1.000,0.000,5597.940
1.000,485.000,29.000,7.000,182123.790,1.000,1.000,0.000,116828.510
0.000,659.000,32.000,3.000,150923.740,2.000,0.000,1.000,174652.510
0.000,649.000,33.000,2.000,0.000,2.000,1.000,0.000,2010.980
1.000,805.000,39.000,5.000,165272.130,1.000,1.000,0.000,14109.850
1.000,716.000,39.000,10.000,115301.310,1.000,1.000,0.000,43527.400
1.000,642.000,40.000,6.000,129502.490,2.000,0.000,1.000,86099.230
0.000,659.000,31.000,4.000,118342.260,1.000,0.000,0.000,161574.190
0.000,545.000,47.000,5.000,0.000,2.000,1.000,1.000,38970.140
0.000,543.000,22.000,8.000,0.000,2.000,0.000,0.000,127587.220
0.000,718.000,25.000,7.000,0.000,2.000,1.000,0.000,30380.120
0.000,840.000,43.000,7.000,0.000,2.000,1.000,0.000,90908.950
0.000,630.000,34.000,9.000,106937.050,2.000,1.000,0.000,138275.010
0.000,643.000,59.000,3.000,170331.370,1.000,1.000,1.000,32171.790
0.000,654.000,32.000,1.000,114510.850,1.000,1.000,1.000,126143.230
0.000,582.000,39.000,5.000,0.000,2.000,1.000,1.000,129892.930
0.000,659.000,32.000,3.000,107594.110,2.000,1.000,1.000,102416.840
0.000,762.000,39.000,2.000,81273.130,1.000,1.000,1.000,18719.670
0.000,568.000,32.000,7.000,169399.600,1.000,1.000,0.000,61936.220
0.000,670.000,25.000,6.000,0.000,2.000,1.000,1.000,78358.940
0.000,613.000,45.000,1.000,187841.990,2.000,1.000,1.000,147224.270
0.000,539.000,30.000,0.000,0.000,2.000,1.000,0.000,160979.660
0.000,850.000,57.000,8.000,126776.300,2.000,1.000,1.000,132298.490
1.000,522.000,34.000,9.000,126436.290,1.000,1.000,0.000,174248.520
0.000,737.000,41.000,1.000,101960.740,1.000,1.000,1.000,123547.280
0.000,520.000,58.000,3.000,0.000,2.000,0.000,1.000,32790.020
0.000,706.000,28.000,3.000,0.000,2.000,0.000,1.000,181543.670
1.000,643.000,45.000,2.000,150842.930,1.000,0.000,1.000,2319.960
0.000,648.000,50.000,9.000,102535.570,1.000,1.000,1.000,189543.190
0.000,443.000,29.000,9.000,99027.610,2.000,1.000,0.000,10940.400
0.000,640.000,68.000,9.000,0.000,2.000,1.000,1.000,199493.380
0.000,628.000,33.000,3.000,0.000,1.000,1.000,1.000,188193.250
0.000,540.000,42.000,9.000,87271.410,2.000,1.000,0.000,172572.640
0.000,460.000,35.000,8.000,102742.910,2.000,1.000,1.000,189339.600
0.000,636.000,34.000,2.000,40105.510,2.000,0.000,1.000,53512.160
0.000,593.000,29.000,2.000,152265.430,1.000,1.000,0.000,34004.440
0.000,801.000,42.000,4.000,141947.670,1.000,1.000,1.000,10598.290
0.000,640.000,75.000,1.000,106307.910,2.000,0.000,1.000,113428.770
